title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ABF-305,사진 대조 1차 교정본,1311,"02:32:10,380 --> 02:32:10,500",0.12,하아...,하아...,"위험해, 위험해...",반응형,sub_1311_9130.4s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.55847,42.0,66.0,70.0,0.0,1.0,하아...,하아…,,53.08,T3,화자·문맥·자연스러움 집중 검토,high_cps,99.25980754996299,72.48,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ABF-305,사진 대조 1차 교정본,1022,"01:34:34,480 --> 01:34:35,940",1.46,엉덩이 안 빼?,엉덩이 안 빼?,"역시, 좋네?",중립·혼합형,sub_1022_5674.5s.jpg,0.02,,,25.0,90.0,50.0,78.0,83.0,0.88667,0.0,66.0,0.0,0.0,0.5532,엉덩이 좀 봐.,이 유카타 진짜 귀엽네.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,52.78,T3,화자·문맥·자연스러움 집중 검토,,99.18578830495929,72.27,P1,장면 패킷을 열고 후보 3개를 생성해 반증 검토
ABF-305,사진 대조 1차 교정본,1153,"02:09:48,060 --> 02:09:53,080",5.02,"저기, 촬영당한 것 같은 표정 짓지 마.","있잖아, 엄청 딱딱해졌어.",괜찮아.,반말형,sub_1153_7788.1s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.88551,0.0,66.0,0.0,0.0,0.2165,하지 마.,잠깐만.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,52.25,T3,화자·문맥·자연스러움 집중 검토,,99.11176905995559,71.93,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,287,"00:16:35,200 --> 00:16:38,480",3.28,기뻐.,기뻐.,"처음 받아봐. 기뻐! 고마워! 정말 정말
기뻐!",중립·혼합형,sub_0287_995.2s.jpg,0.0,,,25.0,90.0,50.0,78.0,75.0,0.70531,42.0,66.0,0.0,0.0,1.0,기뻐.,기쁘다.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,52.24,T3,화자·문맥·자연스러움 집중 검토,,99.0377498149519,71.9,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1309,"02:30:52,640 --> 02:30:56,000",3.36,"잠깐만, 따라 해 봐.",숨을 내쉬어 봐.,하아...,반응형,sub_1309_9052.6s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.86137,4.7,66.0,0.0,0.0,0.6891,"잠깐만,",잠깐만,,52.08,T3,화자·문맥·자연스러움 집중 검토,,98.96373056994818,71.77,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,770,"00:59:03,540 --> 00:59:05,340",1.8,엉덩이를 조금 더 올려 주세요.,기분 좋으신가요?,네.,존댓말형,sub_0770_3543.5s.jpg,0.04,,,25.0,90.0,50.0,78.0,79.0,0.83632,0.0,66.0,0.0,18.0,0.4772,조금 쉬어 주세요.,잠깐만요.,,51.87,T3,화자·문맥·자연스러움 집중 검토,formality_shift,98.88971132494449,71.62,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,712,"00:53:16,850 --> 00:53:20,850",4.0,"오늘 길거리에서 몇 번이나 핥고 싶어지는
상황이 있었어.",핥을래?,왜냐면 왠지 엄청 많았는걸.,반말형,sub_0712_3196.8s.jpg,0.05,,,25.0,90.0,50.0,78.0,79.0,0.86951,0.0,66.0,0.0,0.0,0.2544,누워 있었어.,더 뿜어봐.,,51.82,T3,화자·문맥·자연스러움 집중 검토,,98.81569207994079,71.56,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1341,"02:38:34,310 --> 02:38:43,380",9.07,좀 쉬게 됐네.,침대?,받아들이고 있어.,반말형,sub_1341_9514.3s.jpg,0.01,,,25.0,90.0,50.0,78.0,75.0,0.68903,42.0,66.0,0.0,0.0,1.0,좀 쉬게 됐네.,이제 좀 쉬자.,,51.56,T3,화자·문맥·자연스러움 집중 검토,,98.74167283493709,71.38,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1027,"01:34:49,920 --> 01:34:50,500",0.58,엉덩이?,엉덩이?,"지금, 긴장하고 있어.",중립·혼합형,sub_1027_5689.9s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.67799,42.0,66.0,0.0,0.0,1.0,엉덩이?,"응, 엉덩이.",일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.34,T3,화자·문맥·자연스러움 집중 검토,,98.66765358993338,71.22,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1087,"01:49:46,400 --> 01:49:49,020",2.62,양쪽 다 움직여보고 싶어서. 아~ 그렇구나.,장난.,이쪽도 이쪽도 말이지. 응.,중립·혼합형,sub_1087_6586.4s.jpg,0.0,,,25.0,90.0,50.0,78.0,79.0,0.85656,0.0,66.0,0.0,0.0,0.4897,그렇구나.,손 정말 잘 쓰네.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,51.28,T3,화자·문맥·자연스러움 집중 검토,,98.59363434492968,71.15,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,724,"00:53:40,970 --> 00:53:43,190",2.22,눈앞에 있으니까 핥아 주고 싶었어.,응.,응.,반응형,sub_0724_3221.0s.jpg,0.03,,,25.0,90.0,50.0,78.0,79.0,0.85516,0.0,66.0,0.0,0.0,0.4149,정말 하고 싶었어.,봐도 돼?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,51.22,T3,화자·문맥·자연스러움 집중 검토,,98.51961509992599,71.09,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,918,"01:10:50,420 --> 01:10:55,160",4.74,"방금 전엔 만지기만 했으니까 말야, 핥지
않았으니까.",오!,배가 아파.,반말형,sub_0918_4250.4s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.85333,0.0,66.0,0.0,0.0,0.2348,너도 네 멋대로 했으니까 나도 기분 좋게 해줘.,너도 네 멋대로 했으니까 나도 기분 좋게 해 줘.,,51.14,T3,화자·문맥·자연스러움 집중 검토,,98.44559585492227,71.01,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,952,"01:20:19,320 --> 01:20:20,220",0.9,잠깐만요.,안대.,아~,반응형,sub_0952_4819.3s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.67696,42.0,66.0,0.0,0.0,1.0,잠깐만요.,조금만 기다려.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.05,T3,화자·문맥·자연스러움 집중 검토,,98.37157660991858,70.93,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,898,"01:07:40,770 --> 01:07:42,950",2.18,"조금, 평범하게 샤워나 하자...",이쪽도 열심히 할 테니까...,"응, 볼래?",중립·혼합형,sub_0898_4060.8s.jpg,0.03,,,25.0,90.0,50.0,78.0,79.0,0.85069,0.0,66.0,0.0,0.0,0.2299,자...,자…,,51.03,T3,화자·문맥·자연스러움 집중 검토,,98.29755736491488,70.88,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1281,"02:22:39,560 --> 02:22:43,920",4.36,벌써 젖은 거 아니야? 이거...,"재밌는 거 봐도 돼? 와, 대단하네...",그럼 좀 더 해 볼게.,반응형,sub_1281_8559.6s.jpg,0.04,,,25.0,90.0,50.0,78.0,79.0,0.85036,0.0,66.0,0.0,0.0,0.5868,이거...,이거…,,51.01,T3,화자·문맥·자연스러움 집중 검토,,98.22353811991118,70.84,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,776,"00:59:20,980 --> 00:59:22,060",1.08,엉덩이를 너무 올렸어.,"여기서부터, 여기서부터.",힘든데 말이죠.,반응형,sub_0776_3561.0s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.84763,0.0,66.0,0.0,0.0,0.4038,네 엉덩이를 핥게 해줘.,네 엉덩이를 핥게 해 줘.,,50.9,T3,화자·문맥·자연스러움 집중 검토,,98.14951887490747,70.74,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,515,"00:36:33,810 --> 00:36:35,390",1.58,온 정성을 다했습니다.,기뻐.,기뻐.,존댓말형,sub_0515_2193.8s.jpg,0.01,,,25.0,90.0,50.0,78.0,75.0,0.8496,0.0,66.0,0.0,0.0,0.1733,좋습니다.,좋아요.,,50.74,T3,화자·문맥·자연스러움 집중 검토,,98.07549962990377,70.62,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1036,"01:38:26,740 --> 01:38:26,980",0.24,"아, 갈 것 같아.",우오오~~,대단해.,반응형,sub_1036_5906.7s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.55213,30.29,66.0,70.0,0.0,0.9024,갈 것 같아.,진짜 갈 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.7,T3,화자·문맥·자연스러움 집중 검토,high_cps,98.00148038490008,70.57,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,453,"00:30:40,280 --> 00:30:41,560",1.28,넣으면 어떻게 될까 하고.,응.,응.,반응형,sub_0453_1840.3s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.84251,0.0,66.0,0.0,0.0,0.2975,금방 하아 하고.,금방 숨이 가빠지네.,,50.69,T3,화자·문맥·자연스러움 집중 검토,,97.92746113989638,70.53,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,389,"00:23:07,740 --> 00:23:09,740",2.0,"대학 4일 동안의 역, 보답.",이건 월급.,여기서.,중립·혼합형,sub_0389_1387.7s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.84551,0.0,66.0,0.0,0.0,0.0449,"한 달 동안 같이 지낼 기회가 있으니, 저는 좀 더 친해져서 여러 가지를 함께하고 싶어요. 저와 친하게 지내 줄래요?",한 달 동안 좀 더 친해져서 여러 가지를 함께하고 싶어요. 저와 친하게 지내 줄래요?,화자·문장 구조 정리,50.57,T3,화자·문맥·자연스러움 집중 검토,,97.85344189489267,70.43,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,77,"00:04:47,230 --> 00:04:48,310",1.08,"아니, 그렇게 안 뜨거워.","오, 뜨겁다고.",조금 웃어봐. 웃어봐.,반응형,sub_0077_287.2s.jpg,0.03,,,25.0,90.0,50.0,78.0,75.0,0.7434,23.23,66.0,0.0,0.0,0.8436,"아니, 뜨거워.",몸이 뜨거워.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,50.46,T3,화자·문맥·자연스러움 집중 검토,,97.74241302738712,70.32,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1058,"01:42:45,580 --> 01:42:50,820",5.24,"오늘도 엄청 움직였고, 빠졌네요.",아~ 미안해.,영차.,반말형,sub_1058_6165.6s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.83725,0.0,66.0,0.0,0.0,0.2629,"그럼, 오늘도 봐 주세요.",그럼 오늘도 잘 봐 줘.,,50.46,T3,화자·문맥·자연스러움 집중 검토,,97.74241302738712,70.32,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,751,"00:56:26,220 --> 00:56:28,700",2.48,"넣을 타이밍이라고 생각하겠지만, 안 돼.","안 돼, 넣어버릴 거야.",억지잖아?,반말형,sub_0751_3386.2s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.83513,0.0,66.0,0.0,0.0,0.268,안 돼.,"네, 놀랐어요.",타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,50.38,T3,화자·문맥·자연스러움 집중 검토,,97.63138415988158,70.23,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,254,"00:15:14,840 --> 00:15:16,520",1.68,이렇게 정면을 마주 보고 하는 게 아니잖아.,응.,옆으로.,중립·혼합형,sub_0254_914.8s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.83716,0.0,66.0,0.0,0.0,0.28,"저기, 우리가 손톱이라고 말한 건 아니잖아.",아까 손톱으로 긁은 건 아니잖아.,타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,50.22,T3,화자·문맥·자연스러움 집중 검토,,97.55736491487787,70.1,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,513,"00:36:26,550 --> 00:36:28,690",2.14,진짜 몇 십 년 만인 것 같아.,평소에는 입으로 못 가거든.,기뻐.,중립·혼합형,sub_0513_2186.6s.jpg,0.05,,,25.0,90.0,50.0,78.0,75.0,0.83417,0.0,66.0,0.0,0.0,0.4091,갈 것 같아.,진짜 갈 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.09,T3,화자·문맥·자연스러움 집중 검토,,97.48334566987417,70.0,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1019,"01:33:38,600 --> 01:33:40,000",1.4,기뻐.,기분 좋아?,기뻐.,중립·혼합형,sub_1019_5618.6s.jpg,0.0,,,25.0,90.0,50.0,78.0,75.0,0.6525,42.0,66.0,0.0,0.0,1.0,기뻐.,기쁘다.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.03,T3,화자·문맥·자연스러움 집중 검토,,97.40932642487047,69.93,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1134,"02:03:28,640 --> 02:03:30,480",1.84,과거에 5는 나의 앞부분처럼 나빴습니다.,나는 나에게 설명하는 날에 시들지 않아...,다음은 오늘의 앞부분을 가르쳐 주었습니다.,존댓말형,sub_1134_7408.6s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.83091,0.0,66.0,0.0,0.0,0.1209,좋습니다.,좋아요.,,49.96,T3,화자·문맥·자연스러움 집중 검토,,97.33530717986677,69.86,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1283,"02:24:16,160 --> 02:24:26,260",10.1,이제 이것으로도 할 수 있어.,그럼 좀 더 해 볼게.,걸어서 가.,반응형,sub_1283_8656.2s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.82948,0.0,66.0,0.0,0.0,0.3078,이쪽 보면서 할 수 있어.,이쪽 보면서 해 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,49.9,T3,화자·문맥·자연스러움 집중 검토,,97.26128793486306,69.79,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1135,"02:03:36,460 --> 02:03:37,380",0.92,다음은 오늘의 앞부분을 가르쳐 주었습니다.,과거에 5는 나의 앞부분처럼 나빴습니다.,가면 안 돼.,존댓말형,sub_1135_7416.5s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.74875,0.0,66.0,33.26,0.0,0.2313,다음은 앞쪽이에요.,다음은 이쪽이에요.,타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,49.83,T3,화자·문맥·자연스러움 집중 검토,high_cps,97.18726868985937,69.72,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,321,"00:18:27,250 --> 00:18:30,230",2.98,막상 타 보니 의외로 평범하네.,기뻐.,그래도 밖을 보면서 말이지.,반말형,sub_0321_1107.2s.jpg,0.05,,,25.0,90.0,50.0,78.0,75.0,0.8274,0.0,66.0,0.0,0.0,0.2065,의외로 적극적인 면이 있어서 좀... 어머.,의외로 적극적인 면이 있어서 좀… 어머.,,49.81,T3,화자·문맥·자연스러움 집중 검토,,97.07623982235381,69.66,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1147,"02:07:00,400 --> 02:07:07,080",6.68,기분 좋아서 허리가 저절로 움직여. 안 돼?,대박.,"미안, 기분 좋아서 저절로 움직여.",반말형,sub_1147_7620.4s.jpg,0.0,,,25.0,90.0,50.0,78.0,79.0,0.82167,0.0,66.0,0.0,0.0,0.615,몸이 저절로 움직여.,몸이 저절로 움직이네.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,49.81,T3,화자·문맥·자연스러움 집중 검토,,97.07623982235381,69.66,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,547,"00:38:05,380 --> 00:38:08,500",3.12,"어라, 술은 그래도 어느 정도 마셔?",영차.,적당히 즐기는 정도로만.,중립·혼합형,sub_0547_2285.4s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.82677,0.0,66.0,0.0,0.0,0.2769,평소에 어느 정도 하는 거야?,평소엔 얼마나 자주 해?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,49.78,T3,화자·문맥·자연스러움 집중 검토,,96.96521095484826,69.6,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,495,"00:34:23,870 --> 00:34:26,390",2.52,그리고 이쪽을 보면서 해줬으면 좋겠어.,더 빨리 움직여줘.,소리가 좋아요.,반응형,sub_0495_2063.9s.jpg,0.03,,,25.0,90.0,50.0,78.0,75.0,0.82558,0.0,66.0,0.0,0.0,0.3341,이쪽 보면서 할 수 있어.,이쪽 보면서 해 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,49.73,T3,화자·문맥·자연스러움 집중 검토,,96.89119170984456,69.54,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1322,"02:34:12,670 --> 02:34:13,330",0.66,좀 더 해 줘.,왜?,거기.,반말형,sub_1322_9252.7s.jpg,0.03,,,25.0,90.0,50.0,78.0,75.0,0.6448,42.0,66.0,0.0,0.0,1.0,좀 더 해 줘.,보여?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,49.7,T3,화자·문맥·자연스러움 집중 검토,,96.81717246484087,69.49,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1148,"02:07:57,720 --> 02:08:00,580",2.86,"미안, 기분 좋아서 저절로 움직여.",기분 좋아서 허리가 저절로 움직여. 안 돼?,안 움직이려고 참고 있지?,반응형,sub_1148_7677.7s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.81269,0.4,66.0,0.0,0.0,0.6533,몸이 저절로 움직여.,몸이 저절로 움직이네.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,49.51,T3,화자·문맥·자연스러움 집중 검토,,96.74315321983715,69.35,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,1167,"02:13:49,750 --> 02:13:52,590",2.84,어떻게 해야 할지 모르겠어.,헤어질 때가 되니까 좀 어색하네.,고마워. 조심해서 가.,반응형,sub_1167_8029.8s.jpg,0.05,,,25.0,90.0,50.0,78.0,75.0,0.81985,0.0,66.0,0.0,0.0,0.3769,이따가 어떻게 해야 할지 가르쳐 줬잖아. 전부 깨끗하게 해.,아까 어떻게 하라고 했지? 전부 깨끗이 해.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,49.49,T3,화자·문맥·자연스러움 집중 검토,,96.66913397483346,69.31,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,28,"00:02:52,060 --> 00:02:54,900",2.84,역시 음식은 사람을 행복하게 하잖아.,기대해 줬구나.,먹는 것도 정말 중요하잖아.,반응형,sub_0028_172.1s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.81542,0.0,66.0,0.0,0.0,0.3009,그런 음식은 없어요.,싫어하는 음식은 딱히 없어요.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,49.31,T3,화자·문맥·자연스러움 집중 검토,,96.59511472982976,69.17,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-305,사진 대조 1차 교정본,509,"00:36:05,380 --> 00:36:08,060",2.68,고마움이 넘치는 관계는 참 좋네.,고마워.,기분 좋았어?,반말형,sub_0509_2165.4s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.81458,0.0,66.0,0.0,0.0,0.3302,좋네.,좋아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,49.27,T3,화자·문맥·자연스러움 집중 검토,,96.52109548482606,69.12,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
