title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ABF-169,기준본,383,"00:36:53,810 --> 00:37:14,310",20.5,"점점 더 단단해지네. 그러게.
난 아직 핥아주기만 했는데.",아!!,"아직 제대로 시작도 안 했는데.
우리 식스나인 하자.",반말형,,,,,25.0,30.0,50.0,78.0,79.0,0.72767,42.0,58.0,0.0,0.0,1.0,점점 더 단단해지네. 그러게. 난 아직 핥아주기만 했는데.,점점 더 단단해지네. 그러게.,,52.14,T3,화자·문맥·자연스러움 집중 검토,,98.98391193903471,71.81,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,451,"00:47:43,400 --> 00:47:48,160",4.76,침대가 이제 여기 없잖아.,엄청 만지잖아.,왜 없지?,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.72209,42.0,58.0,0.0,0.0,1.0,침대가 이제 여기 없잖아.,침대가 여기까지 밀렸잖아.,,51.67,T3,화자·문맥·자연스러움 집중 검토,,98.89923793395428,71.51,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,3,"00:01:23,830 --> 00:01:42,580",18.75,"저기, 말투는 어떻게 할까? 오늘 데이트니까 이제 존댓말은 그만해도 되지?
존댓말 쓰면 벌칙 게임 하는 걸로 할까?","설마 이렇게 만나게 될 줄이야. 아, 부끄러워. 잘 부탁드려요.",그럼 벌칙은 가는 동안 전철 안에서 생각하자.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.90035,0.0,58.0,0.0,0.0,0.3273,뭐 할까?,내가 먼저?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,51.59,T3,화자·문맥·자연스러움 집중 검토,,98.81456392887384,71.42,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,876,"02:01:38,630 --> 02:01:40,930",2.3,손으로도 움직이면서 하고 있어?,"잠깐, 뭐야?",가게 할 때는 어떻게 해?,반응형,,,,,25.0,30.0,50.0,78.0,79.0,0.8924,0.0,58.0,0.0,0.0,0.449,여러 곳을 움직이면서 할까?,손도 같이 움직여 볼까?,타임스탬프 사진과 장면 흐름으로 명백한 오인식 교정,51.5,T3,화자·문맥·자연스러움 집중 검토,,98.7298899237934,71.34,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1148,"02:31:35,540 --> 02:31:36,880",1.34,"조금, 안쪽까지 넣을게.","조금, 안쪽까지 넣을게.",아아.,반말형,,,,,25.0,30.0,50.0,78.0,83.0,0.88617,0.0,58.0,0.0,0.0,0.4735,안쪽까지 안 가?,더 안쪽까지 안 들어가?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.48,T3,화자·문맥·자연스러움 집중 검토,,98.64521591871296,71.29,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,960,"02:08:49,220 --> 02:08:53,680",4.46,완전 미친 것 같아. 섹스를 너무 많이 하면 이렇게 되나 봐.,맛있겠다고 했어?,들어가 있네.,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.89646,0.0,58.0,0.0,0.0,0.2946,갈 것 같아.,진짜 갈 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.43,T3,화자·문맥·자연스러움 집중 검토,,98.56054191363252,71.22,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,92,"00:07:13,540 --> 00:07:13,880",0.34,은근히 귀여운 구석이 있네?,조심해.,"자, 도착했어.",반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.72729,0.0,58.0,70.0,0.0,0.2116,"민낯은 귀여운 계열이네. 에이, 안 귀여워?","민낯은 귀여운 느낌이네. 에이, 안 귀여워?",일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.33,T3,화자·문맥·자연스러움 집중 검토,high_cps,98.47586790855208,71.13,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,284,"00:25:33,980 --> 00:25:36,760",2.78,"아, 넣는 걸 좋아하네. 우리 합 잘 맞겠다.",넣는 걸 좋아하는구나.,후후후…,반말형,,,,,25.0,30.0,50.0,78.0,79.0,0.88469,0.0,58.0,0.0,0.0,0.1852,"아, 아, 아, 아, 아, 아, 아,","아, 아, 아, 아, 아, 아, 아",,51.18,T3,화자·문맥·자연스러움 집중 검토,,98.39119390347163,71.01,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,39,"00:03:10,540 --> 00:03:12,020",1.48,사적으로는 어디까지 해봤는데?,촬영 말고 사적으로는 어디까지 해봤어?,좀 특이한 장소라든가.,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.7099,42.0,58.0,0.0,0.0,1.0,사적으로는 어디까지 해봤는데?,어디에서 해 봤는데?,,51.16,T3,화자·문맥·자연스러움 집중 검토,,98.3065198983912,70.96,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,46,"00:03:33,720 --> 00:03:36,980",3.26,사람이 좀 더 있었으면 나올 때 민망하지 않았어?,그래도 사람이 거의 없어서 생각만큼 스릴 있진 않았어요.,"아뇨, 정말로 사람이 없었어요.",반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.88702,0.0,58.0,0.0,0.0,0.3335,이상하지 않았어?,오래 만난 사람은?,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,51.03,T3,화자·문맥·자연스러움 집중 검토,,98.22184589331076,70.85,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,83,"00:06:59,200 --> 00:06:59,400",0.2,방금 아슬아슬했어.,이야.,"어라, 몸이 왜 이렇게 흔들거리지?",반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.58011,32.23,58.0,70.0,0.0,0.9186,아슬아슬했어.,아슬아슬하게 들어갔어.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,50.95,T3,화자·문맥·자연스러움 집중 검토,high_cps,98.13717188823031,70.77,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,386,"00:37:30,390 --> 00:37:33,330",2.94,넣고 싶어졌어. 이제 넣고 싶어.,"벌써 넣으면 안 돼.
방금 금방이라도 넣을 것 같은 표정이었어.",이제 넣고 싶지?,반응형,,,,,25.0,30.0,50.0,78.0,83.0,0.83377,8.3,58.0,0.0,0.0,0.7192,넣고 싶어.,빨리 넣고 싶어.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.77,T3,화자·문맥·자연스러움 집중 검토,,98.05249788314987,70.63,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,38,"00:03:08,020 --> 00:03:09,320",1.3,촬영 말고 사적으로는 어디까지 해봤어?,"매번 즐겁게 촬영한다니 좋네.
한 달에 한 번 있는 낙이에요.",사적으로는 어디까지 해봤는데?,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.75362,28.84,58.0,0.0,0.0,0.8904,사적으로는 어디까지 해봤어?,사적으로는 어디까지 해 봤어?,,50.62,T3,화자·문맥·자연스러움 집중 검토,,97.96782387806944,70.51,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1054,"02:17:18,260 --> 02:17:18,340",0.08,안 할 거지?,여기서 하려고 한 거 아니지?,여기서 하려고 한 거 아니야?,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.65218,13.19,58.0,70.0,0.0,0.7599,잘 거지?,갈 수 있지?,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,50.55,T3,화자·문맥·자연스러움 집중 검토,high_cps,97.883149872989,70.43,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,15,"00:02:19,800 --> 00:02:22,660",2.86,역시 평소에 남자 기 살려주는 일을 해서 그런가 봐.,직업병이네.,그렇죠.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.87468,0.0,58.0,0.0,0.0,0.2556,평소에 어느 정도 하는 거야?,평소엔 얼마나 자주 해?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.52,T3,화자·문맥·자연스러움 집중 검토,,97.75613886536834,70.36,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,894,"02:05:23,340 --> 02:05:26,460",3.12,민낯인 채로 하고 있다고 생각하니까 좀 흥분해서.,가깝다니까.,엄청 깊이 닿았어.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.87484,0.0,58.0,0.0,0.0,0.1604,얼굴 보니까 또 흥분해 버렸어.,얼굴 보니까 또 서버렸어.,,50.52,T3,화자·문맥·자연스러움 집중 검토,,97.75613886536834,70.36,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1114,"02:25:05,770 --> 02:25:08,710",2.94,아마 언젠가 하게 될 거라 생각해.,없어?,"음, 잠망경 자세.",반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.87415,0.0,58.0,0.0,0.0,0.3925,좋다고 생각해.,좋은 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.49,T3,화자·문맥·자연스러움 집중 검토,,97.62912785774766,70.29,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,365,"00:34:43,680 --> 00:34:45,980",2.3,불알을 많이 핥아주면 정액도 많이 나온대.,"아, 진짜 좋아.",그래?,중립·혼합형,,,,,25.0,30.0,50.0,78.0,79.0,0.86271,0.0,58.0,0.0,0.0,0.2336,많이 핥아줘...,많이 핥아줘…,,50.25,T3,화자·문맥·자연스러움 집중 검토,,97.54445385266723,70.11,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,363,"00:34:18,700 --> 00:34:22,560",3.86,"불알은 이쯤 핥고, 이번엔 자지 빨아줄게.",응.,"아, 진짜 좋아.",반말형,,,,,25.0,30.0,50.0,78.0,79.0,0.85778,0.0,58.0,0.0,0.0,0.5368,빨아줄게.,빨아 줄게.,,50.05,T3,화자·문맥·자연스러움 집중 검토,,97.41744284504658,69.94,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1145,"02:31:22,820 --> 02:31:24,240",1.42,깊숙이 안 들어가게 하고 있잖아.,"그러게, 그러게.",뭐랄까?,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.86348,0.0,58.0,0.0,0.0,0.4072,서 있잖아.,완전히 서 있잖아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.05,T3,화자·문맥·자연스러움 집중 검토,,97.41744284504658,69.94,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1147,"02:31:32,300 --> 02:31:34,480",2.18,"조금, 안쪽까지 넣을게.",뭐랄까?,"조금, 안쪽까지 넣을게.",반말형,,,,,25.0,30.0,50.0,78.0,83.0,0.85074,0.0,58.0,0.0,0.0,0.4735,안쪽까지 안 가?,더 안쪽까지 안 들어가?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,49.99,T3,화자·문맥·자연스러움 집중 검토,,97.2904318374259,69.86,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,814,"01:51:57,840 --> 01:51:59,760",1.92,지금 얼마나 느끼고 있는지 말해줬으면 좋겠는데.,잠깐만.,잠깐만.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.86105,0.0,58.0,0.0,0.0,0.3009,느끼고 있어.,좋아하고 있어.,,49.94,T3,화자·문맥·자연스러움 집중 검토,,97.20575783234547,69.79,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,385,"00:37:23,590 --> 00:37:28,270",4.68,"벌써 넣으면 안 돼.
방금 금방이라도 넣을 것 같은 표정이었어.","아직 제대로 시작도 안 했는데.
우리 식스나인 하자.",넣고 싶어졌어. 이제 넣고 싶어.,중립·혼합형,,,,,25.0,30.0,50.0,78.0,83.0,0.84453,0.0,58.0,0.0,0.0,0.3523,"금방이라도,",금방이라도,,49.73,T3,화자·문맥·자연스러움 집중 검토,,97.12108382726502,69.63,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,203,"00:12:58,370 --> 00:12:59,990",1.62,계속 빳빳하게 서 있네.,서 있네.,M 성향이 어느 정도야?,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.85277,0.0,58.0,0.0,0.0,0.3386,유두가 서 있네.,젖꼭지가 딱 섰네.,,49.6,T3,화자·문맥·자연스러움 집중 검토,,97.0364098221846,69.52,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1063,"02:18:38,710 --> 02:18:42,150",3.44,물속에서 움직이는 것도 힘들겠네.,착한 애네. 착한 애.,"크다, 커.",반말형,,,,,25.0,30.0,50.0,78.0,79.0,0.84702,0.0,58.0,0.0,0.0,0.2619,위아래로 움직이는 느낌...,위아래로 움직이는 느낌…,,49.59,T3,화자·문맥·자연스러움 집중 검토,,96.95173581710415,69.48,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,4,"00:01:43,120 --> 00:01:53,940",10.82,그럼 벌칙은 가는 동안 전철 안에서 생각하자.,"저기, 말투는 어떻게 할까? 오늘 데이트니까 이제 존댓말은 그만해도 되지?
존댓말 쓰면 벌칙 게임 하는 걸로 할까?","응, 생각해 보자.",중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.85029,0.0,58.0,0.0,0.0,0.1535,가면서 전철에서 생각해보자.,가면서 전철에서 생각해 보자.,,49.49,T3,화자·문맥·자연스러움 집중 검토,,96.8670618120237,69.39,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,371,"00:35:09,140 --> 00:35:10,460",1.32,고환도 핥아주고.,좋아.,음.,반응형,,,,,25.0,30.0,50.0,78.0,79.0,0.66435,42.0,58.0,0.0,0.0,1.0,고환도 핥아주고.,불알도 핥아주고.,,49.48,T3,화자·문맥·자연스러움 집중 검토,,96.78238780694328,69.35,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,233,"00:16:04,400 --> 00:16:07,340",2.94,젖꼭지 모공까지 보고 싶잖아.,너무 가까워?,가슴이 너무 팽팽해서 좀…,반응형,,,,,25.0,30.0,50.0,78.0,79.0,0.84381,0.0,58.0,0.0,0.0,0.1538,잘 보고 있어...,잘 보고 있어…,,49.46,T3,화자·문맥·자연스러움 집중 검토,,96.69771380186283,69.3,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,895,"02:05:27,860 --> 02:05:28,760",0.9,엄청 깊이 닿았어.,민낯인 채로 하고 있다고 생각하니까 좀 흥분해서.,"민낯에 머리 올린 모습, 그런 느낌.",반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.66825,42.0,58.0,0.0,0.0,1.0,엄청 깊이 닿았어.,엄청 많이 묻혔네.,,49.41,T3,화자·문맥·자연스러움 집중 검토,,96.61303979678239,69.24,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,241,"00:17:52,400 --> 00:17:54,980",2.58,오늘은 거의 쉬는 날 같은 분위기니까.,귀엽다.,그래도 촬영 중이니까 카메라 잘 봐줘.,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.84445,0.0,58.0,0.0,0.0,0.2238,그럼 오늘은 잘 먹었어.,그럼 오늘은 잘 먹었어요.,식사 후 인사말 자연화,49.25,T3,화자·문맥·자연스러움 집중 검토,,96.52836579170194,69.11,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,68,"00:06:32,380 --> 00:06:39,520",7.14,호수 습기 때문에 머리가 다 끈적거리네.,완전 엉망이네.,엄청 재밌었어.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.84426,0.0,58.0,0.0,0.0,0.2164,경기 때문에 와 주셨습니다.,경기 건으로 와 주셨습니다.,사진 장면 확인 및 한국어 번역투 교정,49.24,T3,화자·문맥·자연스러움 집중 검토,,96.44369178662151,69.07,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,357,"00:32:50,250 --> 00:33:10,230",19.98,"응-, 아-…",응.,아아… 하아…,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.66329,42.0,58.0,0.0,0.0,1.0,"응-, 아-…",응… 아아…,,49.2,T3,화자·문맥·자연스러움 집중 검토,,96.35901778154107,69.01,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,581,"01:18:35,720 --> 01:18:37,980",2.26,근데 이거 빼면 풀려버리네.,아앙… 대단하네.,완전히 풀려버리네.,반말형,,,,,25.0,30.0,50.0,78.0,79.0,0.83596,0.0,58.0,0.0,0.0,0.1608,느리네.,천천히 해.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,49.13,T3,화자·문맥·자연스러움 집중 검토,,96.27434377646063,68.93,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,330,"00:28:12,870 --> 00:28:12,910",0.04,나도 미안해.,"괜찮아, 괜찮아.",누워봐.,반말형,,,,,25.0,30.0,50.0,78.0,75.0,0.65777,3.75,58.0,70.0,0.0,0.6813,아... 미안해.,아… 미안해.,,49.08,T3,화자·문맥·자연스러움 집중 검토,high_cps,96.18966977138018,68.87,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,613,"01:22:09,270 --> 01:22:10,110",0.84,아까 그렇게 핥아줬는데도 또?,젖꼭지 핥아줬으면 좋겠어.,귀여우니까 살짝 이빨 세워볼게.,반응형,,,,,25.0,30.0,50.0,78.0,79.0,0.83328,0.0,58.0,0.0,0.0,0.1591,그렇게 하면 안쪽이 꽉 차는 것 같아.,그렇게 하니까 안이 꽉 차네.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,49.02,T3,화자·문맥·자연스러움 집중 검토,,96.10499576629975,68.8,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1068,"02:20:22,240 --> 02:20:23,020",0.78,더 크게 만들어버렸네.,더 크게 만들려고.,이번엔 반대로 네가 이쪽에 올라앉아봐.,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.6563,42.0,58.0,0.0,0.0,1.0,더 크게 만들어버렸네.,계속 커지고 있어.,,48.9,T3,화자·문맥·자연스러움 집중 검토,,96.02032176121931,68.69,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,667,"01:29:11,410 --> 01:29:12,990",1.58,끝부분만이라도 좋으니까 넣어줘.,안 돼?,"자, 손에 이거 묻혀봐.",반응형,,,,,25.0,30.0,50.0,78.0,79.0,0.82895,0.0,58.0,0.0,0.0,0.1575,벌써 끝부분이…,벌써 끝이…,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,48.84,T3,화자·문맥·자연스러움 집중 검토,,95.93564775613886,68.62,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,668,"01:29:15,030 --> 01:29:16,650",1.62,"자, 손에 이거 묻혀봐.",끝부분만이라도 좋으니까 넣어줘.,끝부분만 넣는 거 좋아해?,중립·혼합형,,,,,25.0,30.0,50.0,78.0,79.0,0.82347,0.0,58.0,0.0,0.0,0.2876,손에 싸도 돼?,엉덩이에 싸도 돼?,,48.61,T3,화자·문맥·자연스러움 집중 검토,,95.85097375105842,68.45,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,1104,"02:23:45,050 --> 02:23:55,480",10.43,조금만 쉬었다가 다시 하자.,그럼 좀 서 볼까.,얼굴 보니까 또 흥분해 버렸어.,중립·혼합형,,,,,25.0,30.0,50.0,78.0,75.0,0.82767,0.0,58.0,0.0,0.0,0.3891,조금만 쉬자.,조금 쉬자.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,48.54,T3,화자·문맥·자연스러움 집중 검토,,95.76629974597799,68.38,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-169,기준본,882,"02:03:08,830 --> 02:03:10,090",1.26,먼저 이렇게 깊이 물어봐.,좀 더 해볼게.,숨 크게 쉬어봐.,반응형,,,,,25.0,30.0,50.0,78.0,75.0,0.82743,0.0,58.0,0.0,0.0,0.2563,조금씩 맛보면서 나한테 물어봐...,조금씩 맛보면서 어디가 좋은지 말해 줘…,,48.53,T3,화자·문맥·자연스러움 집중 검토,,95.68162574089754,68.33,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
