title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ADN-789,사진 대조 1차 교정본,15,"00:01:13,010 --> 00:01:15,110",2.1,"맞아, 여보 때문이야.","왜 그래?
요즘 너무 예민한 거 아냐?","자, 앉아봐.",반응형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.6261,0.0,66.0,0.0,0.0,0.133,유두 말이야.,젖꼭지 말이야.,,41.36,T3,화자·문맥·자연스러움 집중 검토,,66.66666666666666,51.99,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,16,"00:01:16,190 --> 00:01:17,490",1.3,"자, 앉아봐.","맞아, 여보 때문이야.",심호흡하고.,반응형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.49856,0.0,66.0,0.0,0.0,0.2106,"자, 아~.","자, 아…",,36.0,T3,화자·문맥·자연스러움 집중 검토,,45.78754578754579,40.11,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,17,"00:01:22,820 --> 00:01:23,800",0.98,심호흡하고.,"자, 앉아봐.","심호흡해 봤자
달라지는 건 없어.",중립·혼합형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.38045,0.0,66.0,0.0,0.0,0.1734,금방 하아 하고.,금방 숨이 가빠지네.,,31.04,T4,구조검사 통과 시 유지,,27.106227106227106,29.39,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,18,"00:01:30,880 --> 00:01:33,520",2.64,"심호흡해 봤자
달라지는 건 없어.",심호흡하고.,이제 진정됐어.,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.36599,0.0,66.0,0.0,0.0,0.2707,끝이 없어.,끝도 없네.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,30.43,T4,구조검사 통과 시 유지,,24.725274725274726,28.03,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,19,"00:01:35,900 --> 00:01:37,260",1.36,이제 진정됐어.,"심호흡해 봤자
달라지는 건 없어.","오늘 일 끝나면
맛있는 거라도 먹으러 가자.",반응형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.36874,0.0,66.0,0.0,0.0,0.1734,이제 안 할게.,이제 안 애태울게.,,30.55,T4,구조검사 통과 시 유지,,25.64102564102564,28.49,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,20,"00:01:42,790 --> 00:01:46,250",3.46,"오늘 일 끝나면
맛있는 거라도 먹으러 가자.",이제 진정됐어.,"응, 고마워.",중립·혼합형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.46844,0.0,66.0,0.0,0.0,0.202,정말 맛있는 그대로예요.,그대로 핥아 주면 기분 좋아요.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,34.73,T4,구조검사 통과 시 유지,,38.46153846153847,36.3,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,21,"00:01:47,110 --> 00:01:48,790",1.68,"응, 고마워.","오늘 일 끝나면
맛있는 거라도 먹으러 가자.",커피라도 사다 줘.,반응형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.48272,26.59,66.0,0.0,0.0,0.8716,고마워.,손으로 잡아 줘.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,40.12,T3,화자·문맥·자연스러움 집중 검토,,61.904761904761905,49.27,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,22,"00:01:51,070 --> 00:01:52,470",1.4,커피라도 사다 줘.,"응, 고마워.",응.,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.62494,0.0,66.0,0.0,0.0,0.2134,좀 더 해 줘.,보여?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,41.31,T3,화자·문맥·자연스러움 집중 검토,,65.75091575091575,51.58,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,23,"00:01:53,170 --> 00:01:53,310",0.14,응.,커피라도 사다 줘.,"남편 말대로 요즘 나는
짜증 나는 일이 많았다.",반응형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.27656,0.0,66.0,0.0,0.0,0.5206,"하-, 응.",하아… 응.,,26.68,T4,구조검사 통과 시 유지,,10.256410256410255,19.78,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,24,"00:01:54,550 --> 00:01:59,410",4.86,"남편 말대로 요즘 나는
짜증 나는 일이 많았다.",응.,그와 결혼한 지 4년.,중립·혼합형,,0.05,,,25.0,90.0,50.0,78.0,75.0,0.47213,0.0,66.0,0.0,0.0,0.2421,정말 나는 없어.,[불명],,34.89,T4,구조검사 통과 시 유지,,39.56043956043956,36.85,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,25,"00:02:01,870 --> 00:02:04,490",2.62,그와 결혼한 지 4년.,"남편 말대로 요즘 나는
짜증 나는 일이 많았다.","그 4년 동안 남편은
단 한 번도 나를 안아주지 않았다.",반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.70519,0.0,66.0,0.0,0.0,0.1121,10년. 10년.,"응, 훨씬 어려 보여.",타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,44.68,T3,화자·문맥·자연스러움 집중 검토,,80.21978021978022,59.61,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ADN-789,사진 대조 1차 교정본,26,"00:02:06,230 --> 00:02:12,350",6.12,"그 4년 동안 남편은
단 한 번도 나를 안아주지 않았다.",그와 결혼한 지 4년.,끝났나?,반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.79563,0.0,66.0,0.0,0.0,0.1643,연인이 당하는 모습을 보며 혼자 사정한 마사토도 다르지 않았다.,연인이 당하는 모습을 보며 혼자 사정한 마사토도 결국 다르지 않았다.,,48.48,T3,화자·문맥·자연스러움 집중 검토,,91.57509157509158,66.58,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ADN-789,사진 대조 1차 교정본,27,"00:02:48,330 --> 00:02:49,230",0.9,끝났나?,"그 4년 동안 남편은
단 한 번도 나를 안아주지 않았다.",네.,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.35771,0.0,66.0,0.0,0.0,0.1846,끝났다.,얘기 끝났어.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,30.08,T4,구조검사 통과 시 유지,,21.611721611721613,26.52,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,28,"00:02:49,790 --> 00:02:50,190",0.4,네.,끝났나?,"보통 배우자가 야근하면
다른 쪽이 밥해 놓고 기다리나?",반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.30124,10.76,66.0,0.0,0.0,0.7397,"네, 네.",네.,불필요한 반복 제거,29.65,T4,구조검사 통과 시 유지,,20.87912087912088,25.97,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,29,"00:02:53,030 --> 00:03:00,970",7.94,"보통 배우자가 야근하면
다른 쪽이 밥해 놓고 기다리나?",네.,"뭐, 가끔은요.",반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.64299,0.0,66.0,0.0,0.0,0.1161,안은 어느 쪽이 좋아?,안에서는 어디가 좋아?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,42.07,T3,화자·문맥·자연스러움 집중 검토,,71.42857142857143,54.4,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,30,"00:03:02,930 --> 00:03:03,910",0.98,"뭐, 가끔은요.","보통 배우자가 야근하면
다른 쪽이 밥해 놓고 기다리나?","하지만 오늘은 알아서 먹고 올 거라고
생각할 거예요.",중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.54353,0.0,66.0,0.0,0.0,0.2247,"뭐, 먹으러.",벌써부터 그러지 마.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,37.89,T3,화자·문맥·자연스러움 집중 검토,,53.84615384615385,44.59,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,31,"00:03:05,010 --> 00:03:09,310",4.3,"하지만 오늘은 알아서 먹고 올 거라고
생각할 거예요.","뭐, 가끔은요.",흐음.,중립·혼합형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.67365,0.0,66.0,0.0,0.0,0.2258,후와 씨가 이끄는 거예요.,이번에는 후우아 씨가 이끌어 주는 거예요.,이름 및 문장 자연화,43.35,T3,화자·문맥·자연스러움 집중 검토,,75.82417582417582,56.99,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,32,"00:03:10,130 --> 00:03:10,590",0.46,흐음.,"하지만 오늘은 알아서 먹고 올 거라고
생각할 거예요.",둘이 부부 사이는 좋지?,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.30496,0.0,66.0,0.0,0.0,0.1088,"하아, 으음. 이러기 쉬워.",이러면 더 잘 느끼지?,,27.87,T4,구조검사 통과 시 유지,,14.652014652014653,22.32,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,33,"00:03:11,570 --> 00:03:13,410",1.84,둘이 부부 사이는 좋지?,흐음.,네.,반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.59726,0.0,66.0,0.0,0.0,0.5129,좋지?,여기 좋지?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,40.15,T3,화자·문맥·자연스러움 집중 검토,,62.27106227106227,49.44,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,34,"00:03:15,090 --> 00:03:15,570",0.48,네.,둘이 부부 사이는 좋지?,뭐…,반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.27427,10.76,66.0,0.0,0.0,0.7397,"네, 네.",네.,불필요한 반복 제거,28.52,T4,구조검사 통과 시 유지,,16.483516483516482,23.46,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,35,"00:03:16,190 --> 00:03:16,550",0.36,뭐…,네.,"그래도 어딘가에
불만은 다 있기 마련이지.",중립·혼합형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.27233,0.0,66.0,0.0,0.0,0.0705,뭐 할까?,내가 먼저?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,26.5,T4,구조검사 통과 시 유지,,9.706959706959708,19.45,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,36,"00:03:18,090 --> 00:03:21,950",3.86,"그래도 어딘가에
불만은 다 있기 마련이지.",뭐…,부부라는 게 말이야.,반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.62461,0.0,66.0,0.0,0.0,0.181,그래도 계속 하고 싶어.,그래도 계속하고 싶어.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,41.29,T3,화자·문맥·자연스러움 집중 검토,,65.2014652014652,51.33,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,37,"00:03:22,530 --> 00:03:23,530",1.0,부부라는 게 말이야.,"그래도 어딘가에
불만은 다 있기 마련이지.","요즘 여유가 없어 보이는 게
그것 때문인가?",반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.66139,0.0,66.0,0.0,0.0,0.4716,유두 말이야.,젖꼭지 말이야.,,42.84,T3,화자·문맥·자연스러움 집중 검토,,74.35897435897436,56.08,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,38,"00:03:31,320 --> 00:03:35,160",3.84,"요즘 여유가 없어 보이는 게
그것 때문인가?",부부라는 게 말이야.,어때?,중립·혼합형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.61487,0.0,66.0,0.0,0.0,0.1756,평소와 다른 반응을 보이는 것 같아요.,평소와는 반응이 좀 다른 것 같아요.,한국어 어순 자연화,40.88,T3,화자·문맥·자연스러움 집중 검토,,64.46886446886447,50.79,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,39,"00:03:40,530 --> 00:03:41,050",0.52,어때?,"요즘 여유가 없어 보이는 게
그것 때문인가?",…가득해요.,반응형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.27115,2.87,66.0,0.0,0.0,0.6739,어때? 맛은?,어때? 맛 평가해 줘.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,26.97,T4,구조검사 통과 시 유지,,11.355311355311356,20.41,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,40,"00:03:42,810 --> 00:03:43,390",0.58,…가득해요.,어때?,"뭐, 사토는 사토대로
정신 좀 차려야겠고.",반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.27705,0.0,66.0,0.0,0.0,0.1162,유두를 좋아해요.,젖꼭지를 좋아해요.,,26.7,T4,구조검사 통과 시 유지,,10.622710622710622,19.95,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,41,"00:04:01,080 --> 00:04:03,780",2.7,"뭐, 사토는 사토대로
정신 좀 차려야겠고.",…가득해요.,부부도 똑같아.,반말형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.50685,0.0,66.0,0.0,0.0,0.1362,"뭐, 먹으러.",벌써부터 그러지 마.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,36.35,T3,화자·문맥·자연스러움 집중 검토,,47.61904761904761,41.08,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,42,"00:04:05,720 --> 00:04:06,880",1.16,부부도 똑같아.,"뭐, 사토는 사토대로
정신 좀 차려야겠고.",아이를 낳고 나면 사람도 달라지지.,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.4522,0.0,66.0,0.0,0.0,0.1761,갈 것 같아.,진짜 갈 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,34.05,T4,구조검사 통과 시 유지,,35.53113553113553,34.67,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,43,"00:04:07,640 --> 00:04:10,240",2.6,아이를 낳고 나면 사람도 달라지지.,부부도 똑같아.,성격이 확 바뀌기도 하거든.,반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.67381,0.0,66.0,0.0,0.0,0.6449,아이를 갖는 큰일을 겪으면 사람도 달라지지.,아이를 낳고 나면 사람도 달라지지.,,43.36,T3,화자·문맥·자연스러움 집중 검토,,76.19047619047619,57.15,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,44,"00:04:11,020 --> 00:04:13,360",2.34,성격이 확 바뀌기도 하거든.,아이를 낳고 나면 사람도 달라지지.,여자들은 더 강해진달까.,중립·혼합형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.63968,0.0,66.0,0.0,0.0,0.1739,엉덩이가 보고 싶어. 엉덩이를 좋아하거든. 그래? 좋아.,엉덩이가 보고 싶어. 내가 엉덩이를 좋아하거든. 그래? 좋아.,화자 분리 및 줄바꿈,41.93,T3,화자·문맥·자연스러움 집중 검토,,70.14652014652015,53.78,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,45,"00:04:14,000 --> 00:04:16,500",2.5,여자들은 더 강해진달까.,성격이 확 바뀌기도 하거든.,무리예요.,반말형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.65092,0.0,66.0,0.0,18.0,0.0856,"자, 더 해줄 테니까.","자, 더 해 줄 테니까.",,43.84,T3,화자·문맥·자연스러움 집중 검토,formality_shift,78.02197802197803,58.2,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ADN-789,사진 대조 1차 교정본,46,"00:04:18,480 --> 00:04:19,180",0.7,무리예요.,여자들은 더 강해진달까.,응?,존댓말형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.33154,11.67,66.0,0.0,18.0,0.7472,"이제, 이제 무리예요.",이제 정말 무리예요.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,32.52,T4,구조검사 통과 시 유지,formality_shift,31.868131868131865,32.25,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,47,"00:04:21,360 --> 00:04:21,620",0.26,응?,무리예요.,그건 안 돼요.,반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.23322,0.0,66.0,0.0,0.0,0.4861,응? 잠깐 기다려…,응? 잠깐만…,일본어 원문 대조 + 자연스러운 한국어 대사 교정,24.86,T4,구조검사 통과 시 유지,,6.227106227106227,17.03,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,48,"00:04:24,420 --> 00:04:25,060",0.64,그건 안 돼요.,응?,"아니, 사토도 말이지,
변하려고…",중립·혼합형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.48396,0.0,66.0,0.0,0.0,0.5734,그건 안 돼.,여기로 와.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,35.39,T3,화자·문맥·자연스러움 집중 검토,,43.58974358974359,38.83,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,49,"00:04:27,380 --> 00:04:32,220",4.84,"아니, 사토도 말이지,
변하려고…",그건 안 돼요.,"그 말이 아니라, 저희는 임신 자체가 안 된다고요.",반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.3989,0.0,66.0,0.0,0.0,0.3168,"존댓말 쓰면 말이지,",존댓말 쓰면 말이지,,31.81,T4,구조검사 통과 시 유지,,28.93772893772894,30.6,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,50,"00:04:32,400 --> 00:04:36,240",3.84,"그 말이 아니라, 저희는 임신 자체가 안 된다고요.","아니, 사토도 말이지,
변하려고…","아무 일도 없었거든요,
결혼하고 4년 동안.",중립·혼합형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.81097,0.0,66.0,0.0,0.0,0.2504,"손이 아니라, 손은 아니에요.",손 말고 혀로 해 주세요.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,49.12,T3,화자·문맥·자연스러움 집중 검토,,93.4065934065934,67.72,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ADN-789,사진 대조 1차 교정본,51,"00:04:38,840 --> 00:04:42,420",3.58,"아무 일도 없었거든요,
결혼하고 4년 동안.","그 말이 아니라, 저희는 임신 자체가 안 된다고요.",뭐?,중립·혼합형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.53943,0.0,66.0,0.0,0.0,0.1859,"그날 이후로, 마치 아무 일도 없었던 것처럼,","그날 이후 우리는 아무 일도 없었던 것처럼 지냈고,",내레이션 연결 자연화,37.72,T3,화자·문맥·자연스러움 집중 검토,,52.74725274725275,44.03,P3,말투·질문응답·가독성 위주 검토
ADN-789,사진 대조 1차 교정본,52,"00:04:43,700 --> 00:04:44,380",0.68,뭐?,"아무 일도 없었거든요,
결혼하고 4년 동안.",그건…,중립·혼합형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.26283,0.0,66.0,0.0,0.0,0.3765,뭐? 아침에 졸려? 하고 바로…,뭐? 아침부터 졸리다고 해 놓고…,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,26.1,T4,구조검사 통과 시 유지,,8.424908424908425,18.68,P4,회귀검사 통과 시 유지
ADN-789,사진 대조 1차 교정본,53,"00:04:45,720 --> 00:04:46,780",1.06,그건…,뭐?,아…,중립·혼합형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.26514,0.0,66.0,0.0,0.0,0.2077,그건 안 돼.,여기로 와.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,26.2,T4,구조검사 통과 시 유지,,8.791208791208792,18.89,P4,회귀검사 통과 시 유지
