title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
SSIS-400,사진 대조 1차 교정본,11,"00:02:32,360 --> 00:02:38,680",6.32,몰랐어? 오다기리 부장과 자면 빠짐없이 정규직이 된대.,응?,거짓말이지? 난 그런 거 싫어해.,중립·혼합형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.84503,0.0,66.0,0.0,0.0,0.1804,자면 안 돼. 자면 안 돼.,가면 안 돼. 아직 가면 안 돼.,,50.55,T3,화자·문맥·자연스러움 집중 검토,,89.49044585987261,66.9,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,12,"00:02:39,460 --> 00:02:41,960",2.5,거짓말이지? 난 그런 거 싫어해.,몰랐어? 오다기리 부장과 자면 빠짐없이 정규직이 된대.,알아. 그래도 한번 시도해 볼 가치는 있다고 생각해.,반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.80607,0.0,66.0,0.0,0.0,0.236,거짓말. 거짓말. 거짓말. 거짓말.,말도 안 돼…,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,48.91,T3,화자·문맥·자연스러움 집중 검토,,84.39490445859873,63.81,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,13,"00:02:42,480 --> 00:02:46,400",3.92,알아. 그래도 한번 시도해 볼 가치는 있다고 생각해.,거짓말이지? 난 그런 거 싫어해.,악천후로 뮌헨행 항공편은 12시 30분 도착 예정입니다.,반말형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.88238,0.0,66.0,0.0,0.0,0.3629,좋다고 생각해.,좋은 것 같아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,52.12,T3,화자·문맥·자연스러움 집중 검토,,94.5859872611465,69.96,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,14,"00:02:53,130 --> 00:02:58,390",5.26,악천후로 뮌헨행 항공편은 12시 30분 도착 예정입니다.,알아. 그래도 한번 시도해 볼 가치는 있다고 생각해.,시드니행 항공편은 13시 30분 도착 예정입니다.,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.91661,0.0,66.0,0.0,0.0,0.1232,두 번째입니다.,벌써 두 번째예요.,사진 장면 확인 및 한국어 번역투 교정,53.56,T3,화자·문맥·자연스러움 집중 검토,,96.17834394904459,71.46,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,15,"00:02:59,970 --> 00:03:02,290",2.32,시드니행 항공편은 13시 30분 도착 예정입니다.,악천후로 뮌헨행 항공편은 12시 30분 도착 예정입니다.,뉴욕행은 14시 30분 도착 예정입니다.,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.83255,0.0,66.0,0.0,0.0,0.1332,두 번째입니다.,벌써 두 번째예요.,사진 장면 확인 및 한국어 번역투 교정,50.03,T3,화자·문맥·자연스러움 집중 검토,,88.21656050955414,66.07,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,16,"00:03:03,490 --> 00:03:05,490",2.0,뉴욕행은 14시 30분 도착 예정입니다.,시드니행 항공편은 13시 30분 도착 예정입니다.,"그럼 여러분, 오늘도 잘 부탁드립니다.",중립·혼합형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.79908,0.0,66.0,0.0,0.0,0.1486,두 번째입니다.,벌써 두 번째예요.,사진 장면 확인 및 한국어 번역투 교정,48.62,T3,화자·문맥·자연스러움 집중 검토,,83.43949044585987,63.24,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,17,"00:03:07,010 --> 00:03:09,330",2.32,"그럼 여러분, 오늘도 잘 부탁드립니다.",뉴욕행은 14시 30분 도착 예정입니다.,잘 부탁드립니다.,존댓말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.69654,4.54,66.0,0.0,0.0,0.6878,잘 부탁드립니다.,좋은 아침입니다.,,45.13,T3,화자·문맥·자연스러움 집중 검토,,71.97452229299363,56.4,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,18,"00:03:10,530 --> 00:03:11,330",0.8,잘 부탁드립니다.,"그럼 여러분, 오늘도 잘 부탁드립니다.",잘 부탁드립니다.,존댓말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.41473,42.0,66.0,0.0,0.0,1.0,잘 부탁드립니다.,좋은 아침입니다.,,40.04,T3,화자·문맥·자연스러움 집중 검토,,54.77707006369427,46.23,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,19,"00:03:11,330 --> 00:03:12,110",0.78,잘 부탁드립니다.,잘 부탁드립니다.,오다기리 부장님.,존댓말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.48293,42.0,66.0,0.0,0.0,1.0,잘 부탁드립니다.,좋은 아침입니다.,,42.9,T3,화자·문맥·자연스러움 집중 검토,,63.53503184713376,51.57,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,20,"00:03:13,670 --> 00:03:14,790",1.12,오다기리 부장님.,잘 부탁드립니다.,수고했어.,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.51188,0.0,66.0,0.0,0.0,0.4472,부장님...,부장님…,,36.56,T3,화자·문맥·자연스러움 집중 검토,,40.92356687898089,38.39,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,21,"00:03:15,750 --> 00:03:16,550",0.8,수고했어.,오다기리 부장님.,"저, 업무 때문에 상담드리고 싶은 게 있습니다.",반응형,,0.05,,,25.0,90.0,50.0,78.0,75.0,0.26955,0.0,66.0,0.0,18.0,0.1626,계속 생각했어.,부끄러워? 뭔가 야하네.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,27.82,T4,구조검사 통과 시 유지,formality_shift,14.012738853503185,22.02,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,22,"00:03:18,310 --> 00:03:23,970",5.66,"저, 업무 때문에 상담드리고 싶은 게 있습니다.",수고했어.,무슨 일이지?,존댓말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.79402,0.0,66.0,0.0,35.0,0.2782,경기 때문에 와 주셨습니다.,경기 건으로 와 주셨습니다.,사진 장면 확인 및 한국어 번역투 교정,51.21,T3,화자·문맥·자연스러움 집중 검토,formality_jump,91.71974522292994,68.22,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,23,"00:03:24,310 --> 00:03:24,950",0.64,무슨 일이지?,"저, 업무 때문에 상담드리고 싶은 게 있습니다.",회사에서는 말씀드리기 어려워서요.,반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.38932,0.0,66.0,0.0,18.0,0.3072,무슨 얘기였지?,어때?,일본어 원문 + 타임스탬프 사진 + 장면 연속성,32.85,T4,구조검사 통과 시 유지,formality_shift,27.70700636942675,30.69,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,24,"00:03:25,550 --> 00:03:27,930",2.38,회사에서는 말씀드리기 어려워서요.,무슨 일이지?,"음, 그렇군.",반응형,,0.05,,,25.0,90.0,50.0,78.0,75.0,0.69919,0.0,66.0,0.0,0.0,0.1238,다음 주 중요한 현장에 쓸 자료를 어제 회사에서 스즈모리랑 둘이 야근하며 만들었지.,다음 주 중요한 현장에 쓸 자료를 어제 스즈모리와 둘이 야근하며 만들었지.,내레이션 어순 및 조사 교정,44.43,T3,화자·문맥·자연스러움 집중 검토,,69.7452229299363,55.06,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,25,"00:03:28,650 --> 00:03:29,750",1.1,"음, 그렇군.",회사에서는 말씀드리기 어려워서요.,그럼 술이라도 마시러 갈까?,중립·혼합형,,0.05,,,25.0,90.0,50.0,78.0,75.0,0.45588,0.0,66.0,0.0,0.0,0.3439,"더 야하게 해 봐. 음, 음, 음... 그렇지!","더 야하게 해 봐. 음, 음, 음… 그렇지!",,34.21,T4,구조검사 통과 시 유지,,31.210191082802545,32.95,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,26,"00:03:31,370 --> 00:03:33,270",1.9,그럼 술이라도 마시러 갈까?,"음, 그렇군.",저녁에 시간 되는 날을 몇 개 골라 연락해.,중립·혼합형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.66284,0.0,66.0,0.0,0.0,0.3787,술 마시러 갈게...,술 마시러 갈게…,,42.9,T3,화자·문맥·자연스러움 집중 검토,,63.53503184713376,51.57,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,27,"00:03:37,060 --> 00:03:39,960",2.9,저녁에 시간 되는 날을 몇 개 골라 연락해.,그럼 술이라도 마시러 갈까?,알겠습니다.,반말형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.75036,0.0,66.0,0.0,18.0,0.1086,이쯤에서 그만둬도 되는 거냐?,정말 이쯤에서 그만둬도 되겠어?,화면 영문 자막 대조,48.02,T3,화자·문맥·자연스러움 집중 검토,formality_shift,82.16560509554141,62.36,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,28,"00:03:41,000 --> 00:03:41,940",0.94,알겠습니다.,저녁에 시간 되는 날을 몇 개 골라 연락해.,수고했어.,존댓말형,,0.0,,,25.0,90.0,50.0,78.0,75.0,0.34809,0.0,66.0,0.0,35.0,0.6016,정말 바로 시작이네요. 알겠습니다.,정말 바로 시작하네요. 알겠습니다.,한국어 어순 교정,32.48,T4,구조검사 통과 시 유지,formality_jump,27.070063694267514,30.21,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,29,"00:04:38,480 --> 00:04:39,200",0.72,수고했어.,알겠습니다.,어?,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.25454,0.0,66.0,0.0,18.0,0.1626,계속 생각했어.,부끄러워? 뭔가 야하네.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,27.19,T4,구조검사 통과 시 유지,formality_shift,12.101910828025478,20.85,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,30,"00:04:40,020 --> 00:04:40,360",0.34,어?,수고했어.,수고하셨습니다.,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.17986,0.0,66.0,0.0,0.0,0.355,어? 벗기고 싶다고? 응.,해 줬으면 좋겠어? 응.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,22.61,T4,구조검사 통과 시 유지,,1.910828025477707,13.92,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,31,"00:04:43,360 --> 00:04:44,580",1.22,수고하셨습니다.,어?,왜 간사이에 오셨어요?,존댓말형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.21949,66.0,66.0,0.0,0.0,1.0,수고하셨습니다.,[불명],,36.16,T3,화자·문맥·자연스러움 집중 검토,formal_scene_mistranslation,40.12738853503185,37.83,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,32,"00:04:45,380 --> 00:04:46,660",1.28,왜 간사이에 오셨어요?,수고하셨습니다.,연수 때문에 잠깐.,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.52677,0.0,66.0,0.0,0.0,0.1905,"다리 사이에 넣고,",다리 사이에 넣고,,37.18,T3,화자·문맥·자연스러움 집중 검토,,43.94904458598726,40.02,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,33,"00:04:46,860 --> 00:04:48,360",1.5,연수 때문에 잠깐.,왜 간사이에 오셨어요?,"아, 내일은 쉬는 날이지?",반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.47687,0.0,66.0,0.0,0.0,0.3117,경기 때문에 와 주셨습니다.,경기 건으로 와 주셨습니다.,사진 장면 확인 및 한국어 번역투 교정,35.09,T3,화자·문맥·자연스러움 집중 검토,,34.394904458598724,34.8,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,34,"00:04:49,920 --> 00:04:51,940",2.02,"아, 내일은 쉬는 날이지?",연수 때문에 잠깐.,네.,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.57021,0.0,66.0,0.0,0.0,0.2328,"아, 아, 아, 아, 아, 아, 아,","아, 아, 아, 아, 아, 아, 아",,39.01,T3,화자·문맥·자연스러움 집중 검토,,52.22929936305732,44.56,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,35,"00:04:53,240 --> 00:04:53,640",0.4,네.,"아, 내일은 쉬는 날이지?",잠깐 같이 있어 주지 않을래?,반말형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.2374,10.61,66.0,0.0,0.0,0.7384,"네, 네.",네.,불필요한 반복 제거,26.94,T4,구조검사 통과 시 유지,,11.464968152866243,20.44,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,36,"00:04:54,360 --> 00:04:55,420",1.06,잠깐 같이 있어 주지 않을래?,네.,오사카는 오랜만이라서.,반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.65663,0.0,66.0,0.0,0.0,0.4361,더 보지 소리 들려주지 않을래?,더 좋은 소리 들려주지 않을래?,타임스탬프 사진과 장면 흐름으로 명백한 오인식 교정,42.64,T3,화자·문맥·자연스러움 집중 검토,,62.101910828025474,50.81,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,37,"00:04:56,140 --> 00:04:57,300",1.16,오사카는 오랜만이라서.,잠깐 같이 있어 주지 않을래?,"아, 네.",중립·혼합형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.47947,0.0,66.0,0.0,0.0,0.3162,오랜만이네...,오랜만이네…,,35.2,T3,화자·문맥·자연스러움 집중 검토,,35.35031847133758,35.26,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,38,"00:04:59,840 --> 00:05:00,400",0.56,"아, 네.",오사카는 오랜만이라서.,카에데 씨는 다음 시험을 볼 거야?,반응형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.30804,0.0,66.0,0.0,0.0,0.6166,"아, 아, 아, 아, 아, 아, 아,","아, 아, 아, 아, 아, 아, 아",,28.0,T4,구조검사 통과 시 유지,,15.127388535031846,22.59,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,39,"00:05:30,790 --> 00:05:32,210",1.42,카에데 씨는 다음 시험을 볼 거야?,"아, 네.","네, 그럴 생각입니다.",반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.61835,0.0,66.0,0.0,0.0,0.2856,카에데 후와 씨라는…,카에데 후우아 씨라는 분입니다.,출연자 이름 오인식 교정,41.03,T3,화자·문맥·자연스러움 집중 검토,,55.4140127388535,47.07,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,40,"00:05:34,310 --> 00:05:35,610",1.3,"네, 그럴 생각입니다.",카에데 씨는 다음 시험을 볼 거야?,"재작년까지만 해도 입사 3년 차면 자동으로 정규직이
됐지만, 불황의 영향으로 그 제도도 폐지됐으니까.",반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.5124,0.0,66.0,0.0,0.0,0.265,"네, 네.",네.,불필요한 반복 제거,36.58,T3,화자·문맥·자연스러움 집중 검토,,41.71974522292994,38.74,P4,회귀검사 통과 시 유지
SSIS-400,사진 대조 1차 교정본,41,"00:05:37,130 --> 00:05:45,370",8.24,"재작년까지만 해도 입사 3년 차면 자동으로 정규직이
됐지만, 불황의 영향으로 그 제도도 폐지됐으니까.","네, 그럴 생각입니다.","그래도 카에데 씨는 문제 대응 능력도 뛰어나고 체력도 있으니
꼭 정규직이 됐으면 해.",반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.84695,0.0,66.0,0.0,0.0,0.1039,나로만 꽉 차면 돼.,나만 생각하면 돼.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,50.63,T3,화자·문맥·자연스러움 집중 검토,,90.44585987261146,67.35,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,42,"00:05:50,110 --> 00:05:57,630",7.52,"그래도 카에데 씨는 문제 대응 능력도 뛰어나고 체력도 있으니
꼭 정규직이 됐으면 해.","재작년까지만 해도 입사 3년 차면 자동으로 정규직이
됐지만, 불황의 영향으로 그 제도도 폐지됐으니까.",뭔가 의미심장하게 말씀하시네요.,반말형,,0.01,,,25.0,90.0,50.0,78.0,75.0,0.85236,0.0,66.0,0.0,0.0,0.161,카에데 후와 씨라는…,카에데 후우아 씨라는 분입니다.,출연자 이름 오인식 교정,50.86,T3,화자·문맥·자연스러움 집중 검토,,91.40127388535032,67.89,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,43,"00:06:00,530 --> 00:06:02,390",1.86,뭔가 의미심장하게 말씀하시네요.,"그래도 카에데 씨는 문제 대응 능력도 뛰어나고 체력도 있으니
꼭 정규직이 됐으면 해.","알고 있겠지만, 이제는 대인 관계 능력도 더 키워야 해.",반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.74203,0.0,66.0,0.0,0.0,0.2576,성관계를 좋아하시네요.,섹스 좋아하시네요.,,46.23,T3,화자·문맥·자연스러움 집중 검토,,75.15923566878982,58.38,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,44,"00:06:04,670 --> 00:06:08,870",4.2,"알고 있겠지만, 이제는 대인 관계 능력도 더 키워야 해.",뭔가 의미심장하게 말씀하시네요.,올해는 채용 인원이 적거든. 그래도 제대로 공부하면 될 일이야.,반말형,,0.03,,,25.0,90.0,50.0,78.0,75.0,0.8629,0.0,66.0,0.0,0.0,0.1064,처음 만났을 때와 달리 이제는 서로에게 익숙해졌습니다.,처음 만났을 때와 달리 이제는 서로 많이 편해졌어요.,,51.3,T3,화자·문맥·자연스러움 집중 검토,,92.67515923566879,68.68,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,45,"00:06:14,920 --> 00:06:19,880",4.96,올해는 채용 인원이 적거든. 그래도 제대로 공부하면 될 일이야.,"알고 있겠지만, 이제는 대인 관계 능력도 더 키워야 해.",카에데 씨는 성실하니까 어렵지 않을 거야. 힘내.,반말형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.87108,0.0,66.0,0.0,0.0,0.2201,1년 정도의 일이야.,아… 잠깐만…,타임스탬프 사진으로 장면 불일치 확인 후 재복원,51.65,T3,화자·문맥·자연스러움 집중 검토,,93.94904458598727,69.42,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,46,"00:06:20,920 --> 00:06:25,700",4.78,카에데 씨는 성실하니까 어렵지 않을 거야. 힘내.,올해는 채용 인원이 적거든. 그래도 제대로 공부하면 될 일이야.,감사합니다.,반말형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.74615,0.0,66.0,0.0,0.0,0.2255,안 씌우면 멈춰 주지 않을 거야.,안 씌우면 멈추지 않을 거야.,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,46.4,T3,화자·문맥·자연스러움 집중 검토,,76.11464968152866,58.88,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
SSIS-400,사진 대조 1차 교정본,47,"00:06:27,760 --> 00:06:28,040",0.28,감사합니다.,카에데 씨는 성실하니까 어렵지 않을 거야. 힘내.,이제 슬슬 호텔로 돌아갈까?,존댓말형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.25849,42.0,66.0,37.14,18.0,1.0,감사합니다.,고마워요.,타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,38.63,T3,화자·문맥·자연스러움 집중 검토,formality_shift;high_cps,51.27388535031847,43.94,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,48,"00:06:35,080 --> 00:06:36,340",1.26,이제 슬슬 호텔로 돌아갈까?,감사합니다.,내일 네 비행편까지 13시간도 안 남았으니까.,반응형,,0.02,,,25.0,90.0,50.0,78.0,75.0,0.61727,0.0,66.0,0.0,0.0,0.1544,호텔?,러브호텔?,일본어 원문 대조 + 자연스러운 한국어 대사 교정,40.99,T3,화자·문맥·자연스러움 집중 검토,,55.095541401273884,46.91,P3,말투·질문응답·가독성 위주 검토
SSIS-400,사진 대조 1차 교정본,49,"00:06:37,060 --> 00:06:39,320",2.26,내일 네 비행편까지 13시간도 안 남았으니까.,이제 슬슬 호텔로 돌아갈까?,왜 제 방이 마음대로 취소된 거죠?,반말형,,0.04,,,25.0,90.0,50.0,78.0,75.0,0.83551,0.0,66.0,0.0,0.0,0.132,세게 깨물었으니까.,어느 쪽부터 베어 먹었을까?,,50.15,T3,화자·문맥·자연스러움 집중 검토,,88.53503184713377,66.27,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
