title,stage,block,timecode,duration_seconds,text,prev_text,next_text,style_profile,frame_file,frame_difference_seconds,basis,evidence_confidence,source_meaning_confidence,scene_fit_confidence,speaker_confidence,korean_naturalness,hallucination_risk,model_change_probability,rule_risk,provenance_risk,timing_risk,continuity_risk,error_memory_similarity,nearest_prior_bad_text,nearest_prior_correction,nearest_prior_basis,final_risk,tier,recommended_action,flags,relative_risk_percentile,priority_score,review_band,priority_action
ABF-328,사진 대조 1차 교정본,723,"01:35:15,580 --> 01:35:16,740",1.16,"잠깐만, 솔직하게 말해 봐.",진짜 있어?,"봐봐, 없으면서.",반응형,sub_0723_5715.6s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.8304,17.25,66.0,0.0,0.0,0.7937,"잠깐만, 솔직하게 말해봐.","잠깐만, 솔직하게 말해 봐.",,53.04,T3,화자·문맥·자연스러움 집중 검토,,97.76833156216792,71.83,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,926,"02:35:03,150 --> 02:36:00,250",57.1,너무 거칠게 하면 아프니까 천천히 하자.,후우.,조금 아쉽네.,중립·혼합형,sub_0926_9303.1s.jpg,0.05,,,25.0,90.0,50.0,78.0,75.0,0.90004,0.0,66.0,0.0,0.0,0.4478,천천히 하면 돼.,천천히 하면 괜찮아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,52.86,T3,화자·문맥·자연스러움 집중 검토,,97.66206163655686,71.68,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,750,"01:39:38,870 --> 01:39:39,910",1.04,너 이렇게 손목 꽉 잡히는 것도 좋아하잖아.,잠깐만…,"아니, 나 집에 간다니까.",반말형,sub_0750_5978.9s.jpg,0.03,,,25.0,90.0,50.0,78.0,75.0,0.83979,0.0,66.0,25.0,0.0,0.5127,너 이런 거 좋아하잖아.,이렇게 묶이는 거 좋아하잖아.,,52.83,T3,화자·문맥·자연스러움 집중 검토,borderline_cps,97.55579171094581,71.61,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,599,"01:22:00,660 --> 01:22:01,880",1.22,솔직히 너 엉덩이만 좋아하는 거지?,응. 진짜 너무 예쁜 엉덩이야.,어느 쪽이야?,반응형,sub_0599_4920.7s.jpg,0.04,,,25.0,90.0,50.0,78.0,79.0,0.8921,0.0,66.0,0.0,0.0,0.3663,잘 거지?,갈 수 있지?,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,52.77,T3,화자·문맥·자연스러움 집중 검토,,97.44952178533475,71.54,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,676,"01:30:17,900 --> 01:30:20,140",2.24,그럼 네가 갈 수 있게 내가 노력해 볼게.,여자도 마찬가지고.,조금만 더 하자.,반말형,sub_0676_5417.9s.jpg,0.0,,,25.0,90.0,50.0,78.0,75.0,0.85183,10.45,66.0,0.0,0.0,0.7371,그럼 네가 갈 수 있게 내가 노력해볼게.,그럼 네가 갈 수 있게 내가 노력해 볼게.,,52.72,T3,화자·문맥·자연스러움 집중 검토,,97.3432518597237,71.46,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,743,"01:38:02,680 --> 01:38:03,060",0.38,아까부터 계속 참고 있었단 말이야.,응?,"잠깐, 잠깐만!",반응형,sub_0743_5882.7s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.7221,0.0,66.0,70.0,0.0,0.3721,유두 말이야.,젖꼭지 말이야.,,52.39,T3,화자·문맥·자연스러움 집중 검토,high_cps,97.23698193411265,71.23,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,62,"00:24:18,840 --> 00:24:20,320",1.48,벌써 깊이 들어갔어.,잠깐만…,안 들어갔거든…,반응형,sub_0062_1458.8s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.81704,16.45,66.0,0.0,0.0,0.7871,"와, 깊이 들어갔어.",목욕하려면 이제 벗어야지.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,52.34,T3,화자·문맥·자연스러움 집중 검토,,97.13071200850159,71.15,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,651,"01:26:30,520 --> 01:26:52,820",22.3,"기다려, 더 부드럽게 해 줘.",허리를 꽉 잡아줘.,흘러내리고 있어.,반말형,sub_0651_5190.5s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.76481,28.21,66.0,0.0,0.0,0.8851,"기다려, 더 부드럽게 해줘.","기다려, 더 부드럽게 해 줘.",,52.26,T3,화자·문맥·자연스러움 집중 검토,,97.02444208289054,71.06,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,367,"00:57:25,430 --> 00:57:28,590",3.16,아까보다 더 흠뻑 젖었잖아.,더 아래!,"아, 진짜 기분 좋았어.",반응형,sub_0367_3445.4s.jpg,0.03,,,25.0,90.0,50.0,78.0,79.0,0.87204,0.0,66.0,0.0,0.0,0.2097,"뭔가 아까보다 더 추워져서, 팔짱뿐만 아니라... 손도 잡았으면 하는데. 손이 너무 차가워서 미안해요.","뭔가 아까보다 더 추워져서, 팔짱뿐만 아니라… 손도 잡았으면 하는데. 손이 너무 차가워서 미안해요.",,51.93,T3,화자·문맥·자연스러움 집중 검토,,96.91817215727949,70.83,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,420,"01:00:24,560 --> 01:00:26,120",1.56,여기 완전히 젖어 있잖아.,처음부터 다시 만들어야 하나?,"아, 찾았다!",반응형,sub_0420_3624.6s.jpg,0.04,,,25.0,90.0,50.0,78.0,79.0,0.87066,0.0,66.0,0.0,0.0,0.4351,서 있잖아.,완전히 서 있잖아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.87,T3,화자·문맥·자연스러움 집중 검토,,96.75876726886291,70.72,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,711,"01:34:46,420 --> 01:34:50,140",3.72,그러게. 라면 국물 사건 때는 어떻게 되나 했어.,그래도 오늘 안에 마무리돼서 다행이야.,미안해.,반말형,sub_0711_5686.4s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.87649,0.0,66.0,0.0,0.0,0.4459,그러게.,목욕하면서 이러는 거…,일본어 원문 + 타임스탬프 사진 + 장면 연속성,51.87,T3,화자·문맥·자연스러움 집중 검토,,96.75876726886291,70.72,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,545,"01:16:38,870 --> 01:16:40,450",1.58,너 사실 핥고 싶었던 거 아니야?,"허리 흔들지 마, 진짜!",아니거든.,반말형,sub_0545_4598.9s.jpg,0.03,,,25.0,90.0,50.0,78.0,79.0,0.86652,0.0,66.0,0.0,0.0,0.4191,너 오래된 거 아니야?,너 오래 참은 거 아니야?,,51.69,T3,화자·문맥·자연스러움 집중 검토,,96.59936238044634,70.55,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,673,"01:30:04,200 --> 01:30:07,060",2.86,안 갔다고 했으면 아직 더 해도 된다는 뜻이지?,"무슨 소리야, 섹스 중에?",역시 가는 게 더 기분 좋잖아.,반말형,sub_0673_5404.2s.jpg,0.0,,,25.0,90.0,50.0,78.0,75.0,0.87132,0.0,66.0,0.0,0.0,0.1883,아직 잘 거지?,아직 갈 수 있지?,사진 장면 확인 및 한국어 번역투·ASR 오역 교정,51.66,T3,화자·문맥·자연스러움 집중 검토,,96.49309245483528,70.49,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,908,"02:23:16,640 --> 02:23:16,880",0.24,둘이 박자 잘 맞추면 돼.,너무 무리해서는 안 돼.,편하게 누워.,중립·혼합형,sub_0908_8596.6s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.70241,0.0,66.0,70.0,0.0,0.2842,안 돼.,"네, 놀랐어요.",타임스탬프 사진과 앞뒤 장면으로 대사 기능 복원,51.56,T3,화자·문맥·자연스러움 집중 검토,high_cps,96.38682252922422,70.39,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,598,"01:21:56,460 --> 01:21:58,820",2.36,응. 진짜 너무 예쁜 엉덩이야.,그렇게 엉덩이가 좋아?,솔직히 너 엉덩이만 좋아하는 거지?,반응형,sub_0598_4916.5s.jpg,0.04,,,25.0,90.0,50.0,78.0,79.0,0.85999,0.0,66.0,0.0,0.0,0.2291,이거 너무 기분 좋아. 여기 들어가서 진짜 대박이야.,안쪽까지 들어오니까 정말 좋아.,성인 장면의 부자연스러운 문장 교정,51.42,T3,화자·문맥·자연스러움 집중 검토,,96.28055260361317,70.26,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,456,"01:05:45,570 --> 01:05:48,690",3.12,아까부터 물어봤잖아. 이렇게나 많이…,"아니, 완전히 젖어 있잖아.",기분 좋아?,반응형,sub_0456_3945.6s.jpg,0.03,,,25.0,90.0,50.0,78.0,75.0,0.77697,20.23,66.0,0.0,0.0,0.8186,아까부터 물어봤잖아. 이렇게나 많이...,아까부터 물어봤잖아. 이렇게나 많이…,,51.33,T3,화자·문맥·자연스러움 집중 검토,,96.17428267800211,70.16,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,646,"01:25:44,530 --> 01:25:46,330",1.8,안쪽 깊숙이 세게 문지르는 거 좋아하지?,"응, 넣을게.",이제 그만 말해.,반말형,sub_0646_5144.5s.jpg,0.03,,,25.0,90.0,50.0,78.0,79.0,0.85393,0.0,66.0,0.0,0.0,0.4925,이런 거 좋아하지?,묶여 있는 거 좋아하지?,,51.17,T3,화자·문맥·자연스러움 집중 검토,,96.06801275239107,70.03,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,553,"01:18:24,940 --> 01:18:27,820",2.88,가슴으로 해달라고? 진짜 제멋대로라니까.,가슴에 대고 해도 돼?,"대체 뭐야, 정말…",반응형,sub_0553_4704.9s.jpg,0.04,,,25.0,90.0,50.0,78.0,79.0,0.85379,0.0,66.0,0.0,0.0,0.2253,이제 가슴으로는 안 해줄 거야.,이제 가슴으로는 안 해 줄 거야.,,51.16,T3,화자·문맥·자연스러움 집중 검토,,95.96174282678001,69.98,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,101,"00:26:27,680 --> 00:26:29,300",1.62,그래도 이렇게 하니까 더 기분 좋잖아.,정말…,엄청 떨고 있네.,중립·혼합형,sub_0101_1587.7s.jpg,0.02,,,25.0,90.0,50.0,78.0,75.0,0.85934,0.0,66.0,0.0,0.0,0.4739,이렇게 하니까 역시...,이렇게 하니까 역시…,,51.15,T3,화자·문맥·자연스러움 집중 검토,,95.85547290116897,69.93,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,557,"01:18:41,100 --> 01:18:43,380",2.28,혀 그렇게 현란하게 굴리지 마.,이제 가슴으로는 안 해 줄 거야.,정말 요구사항도 참 많아.,반말형,sub_0557_4721.1s.jpg,0.0,,,25.0,90.0,50.0,78.0,79.0,0.85328,0.0,66.0,0.0,0.0,0.2307,하지 마.,잠깐만.,손상된 일본어 ASR + 타임스탬프 사진 + 앞뒤 문맥 추론,51.14,T3,화자·문맥·자연스러움 집중 검토,,95.7492029755579,69.88,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,697,"01:33:44,920 --> 01:34:01,730",16.81,여기 안까지 다 젖었어.,"안 돼, 진짜 안 돼!",이건 어디에 둬야 해?,반응형,sub_0697_5624.9s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.85271,0.0,66.0,0.0,0.0,0.4188,허벅지까지 젖었어.,허벅지까지 흠뻑 젖었어.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.11,T3,화자·문맥·자연스러움 집중 검토,,95.64293304994686,69.81,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,455,"01:05:43,430 --> 01:05:45,130",1.7,"아니, 완전히 젖어 있잖아.",뭐?,아까부터 물어봤잖아. 이렇게나 많이…,반응형,sub_0455_3943.4s.jpg,0.03,,,25.0,90.0,50.0,78.0,79.0,0.85228,0.0,66.0,0.0,0.0,0.4222,서 있잖아.,완전히 서 있잖아.,일본어 원문 대조 + 자연스러운 한국어 대사 교정,51.1,T3,화자·문맥·자연스러움 집중 검토,,95.5366631243358,69.76,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,40,"00:22:38,300 --> 00:22:41,360",3.06,이제 와서 빼기도 좀 그렇잖아.,대체 뭐 하는 거야?,네가 그런 자세로 자고 있었잖아.,반응형,sub_0040_1358.3s.jpg,0.0,,,25.0,90.0,50.0,78.0,79.0,0.84322,0.0,66.0,0.0,0.0,0.1337,침대가 이제 여기 없잖아.,침대가 여기까지 밀렸잖아.,,50.72,T3,화자·문맥·자연스러움 집중 검토,,95.43039319872476,69.5,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,597,"01:21:53,320 --> 01:21:55,220",1.9,그렇게 엉덩이가 좋아?,너 엉덩이가 진짜 예쁘다 싶어서.,응. 진짜 너무 예쁜 엉덩이야.,반응형,sub_0597_4913.3s.jpg,0.02,,,25.0,90.0,50.0,78.0,79.0,0.8426,0.0,66.0,0.0,0.0,0.4177,엉덩이가 보고 싶어. 엉덩이를 좋아하거든. 그래? 좋아.,엉덩이가 보고 싶어. 내가 엉덩이를 좋아하거든. 그래? 좋아.,화자 분리 및 줄바꿈,50.69,T3,화자·문맥·자연스러움 집중 검토,,95.3241232731137,69.44,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,115,"00:27:21,150 --> 00:27:22,750",1.6,계속 나만 움직이고 있었다고.,나만 계속 움직였잖아.,피곤해.,중립·혼합형,sub_0115_1641.2s.jpg,0.05,,,25.0,90.0,50.0,78.0,79.0,0.83593,0.0,66.0,0.0,0.0,0.318,"성기를 움직이고 있는 남자가,",성기를 움직이고 있는 남자가,,50.41,T3,화자·문맥·자연스러움 집중 검토,,95.21785334750265,69.23,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
ABF-328,사진 대조 1차 교정본,935,"02:41:35,760 --> 02:41:37,160",1.4,이제 떨어져서 조금 쉬자.,끝까지 잘 해냈네.,그러고 다시 돌아오면 돼.,반응형,sub_0935_9695.8s.jpg,0.04,,,25.0,90.0,50.0,78.0,75.0,0.84104,0.0,66.0,0.0,0.0,0.5047,쉬자.,너무 깊이 들어가.,일본어 원문 + 타임스탬프 사진 + 장면 연속성,50.38,T3,화자·문맥·자연스러움 집중 검토,,95.11158342189161,69.17,P2,앞뒤 5블록·사진·오류 기억을 함께 검토
